373,520.0
374,712.5
375,452.5
376,482.5
377,395.0
378,532.5
379,387.5
380,512.5
381,430.0
382,842.5
383,360.0
384,472.5
385,377.5
386,620.0
387,485.0
388,562.5
389,550.0
390,472.5
391,467.5
392,412.5
393,337.5
394,390.0
395,727.5
396,587.5
397,487.5
398,567.5
399,602.5
400,547.5
401,547.5
402,517.5
403,540.0
404,490.0
405,427.5
406,637.5
407,347.5
408,440.0
409,655.0
410,610.0
411,675.0
412,447.5
413,680.0
414,400.0
415,670.0
416,477.5
417,400.0
418,460.0
419,875.0
420,375.0
421,602.5
422,420.0
423,877.5
424,830.0
425,405.0
426,395.0
427,562.5
428,680.0
429,710.0
430,440.0
431,542.5
432,350.0
433,470.0
434,487.5
435,565.0
436,425.0
437,647.5
438,460.0
439,605.0
440,457.5
441,422.5
442,655.0
443,632.5
444,527.5
445,455.0
446,1120.0
447,692.5
448,485.0
449,370.0
450,505.0
451,675.0
452,477.5
453,727.5
454,455.0
455,620.0
456,502.5
457,327.5
458,592.5
459,375.0
460,632.5
461,787.5
462,610.0
463,757.5
464,482.5
465,560.0
466,817.5
467,460.0
468,555.0
469,495.0
470,605.0
471,490.0
472,557.5
473,802.5
474,635.0
475,765.0
476,605.0
477,430.0
478,660.0
479,405.0
480,560.0
481,467.5
482,712.5
483,507.5
484,520.0
485,552.5
486,405.0
487,522.5
488,510.0
489,675.0
490,775.0
491,805.0
492,485.0
493,712.5
494,512.5
495,840.0
496,460.0
497,622.5
498,387.5
499,445.0
500,717.5
501,557.5
502,572.5
503,520.0
504,632.5
505,475.0
506,632.5
507,467.5
508,415.0
509,595.0
510,690.0
511,587.5
512,962.5
513,500.0
514,697.5
515,690.0
516,597.5
517,467.5
518,542.5
519,712.5
520,685.0
521,687.5
522,677.5
523,652.5
524,710.0
525,727.5
526,825.0
527,545.0
528,472.5
529,890.0
530,590.0
531,650.0
532,490.0
533,687.5
534,672.5
535,610.0
536,602.5
537,495.0
538,577.5
539,422.5
540,487.5
541,1155.0
542,712.5
543,835.0
544,805.0
545,560.0
546,750.0
547,585.0
548,802.5
549,730.0
550,557.5
551,590.0
552,540.0
553,510.0
554,597.5
555,537.5
556,580.0
557,625.0
558,682.5
559,545.0
560,442.5
561,535.0
562,630.0
563,795.0
564,407.5
565,502.5
566,737.5
567,460.0
568,725.0
569,645.0
570,545.0
571,455.0
572,420.0
573,770.0
574,695.0
575,625.0
576,865.0
577,567.5
578,402.5
579,680.0
580,535.0
581,480.0
582,460.0
583,580.0
584,475.0
585,587.5
586,375.0
587,557.5
588,760.0
589,672.5
590,895.0
591,542.5
592,410.0
593,420.0
594,480.0
595,640.0
596,472.5
597,502.5
598,450.0
599,645.0
600,630.0
601,587.5
602,527.5
603,585.0
604,767.5
605,377.5
606,502.5
607,840.0
608,590.0
609,655.0
610,487.5
611,665.0
612,857.5
613,500.0
614,485.0
615,417.5
616,365.0
617,652.5
618,782.5
619,315.0
620,632.5
621,422.5
622,557.5
623,412.5
624,590.0
625,587.5
626,482.5
627,755.0
628,510.0
629,502.5
630,815.0
631,390.0
632,335.0
633,862.5
634,315.0
635,1050.0
636,450.0
637,675.0
638,1022.5
639,872.5
640,517.5
641,610.0
642,385.0
643,655.0
644,740.0
645,520.0
646,772.5
647,585.0
648,447.5
649,620.0
650,567.5
651,542.5
652,712.5
653,457.5
654,542.5
655,512.5
656,542.5
657,717.5
658,532.5
659,635.0
660,622.5
661,787.5
662,632.5
663,640.0
664,522.5
665,682.5
666,762.5
667,307.5
668,572.5
669,792.5
670,480.0
671,542.5
672,570.0
673,720.0
674,375.0
675,615.0
676,505.0
677,602.5
678,547.5
679,445.0
680,567.5
681,402.5
682,502.5
683,382.5
684,640.0
685,515.0
686,477.5
687,430.0
688,532.5
689,495.0
690,672.5
691,682.5
692,775.0
693,787.5
694,500.0
695,705.0
696,465.0
697,500.0
698,860.0
699,450.0
700,330.0
701,312.5
702,520.0
703,500.0
704,662.5
705,657.5
706,540.0
707,650.0
708,592.5
709,795.0
710,647.5
711,472.5
712,437.5
713,1017.5
714,615.0
715,640.0
716,580.0
717,617.5
718,615.0
719,730.0
720,662.5
721,632.5
722,522.5
723,562.5
724,675.0
725,412.5
726,507.5
727,520.0
728,485.0
729,800.0
730,350.0
731,702.5
732,747.5
733,655.0
734,482.5
735,407.5
736,460.0
737,442.5
738,562.5
739,487.5
740,610.0
741,635.0
742,400.0
743,715.0
744,945.0
745,752.5
746,502.5
747,452.5
748,567.5
749,682.5
750,395.0
751,525.0
752,385.0
753,622.5
754,827.5
755,387.5
756,700.0
757,417.5
758,582.5
759,490.0
760,437.5
761,527.5
762,737.5
763,640.0
764,570.0
765,810.0
766,630.0
767,602.5
768,520.0
769,527.5
770,445.0
771,600.0
772,665.0
773,455.0
774,427.5
775,472.5
776,647.5
777,737.5
778,825.0
779,442.5
780,390.0
781,650.0
782,500.0
783,457.5
784,622.5
785,570.0
786,742.5
787,650.0
788,770.0
789,410.0
790,667.5
791,562.5
792,645.0
793,540.0
794,542.5
795,872.5
796,622.5
797,827.5
798,597.5
799,397.5
800,585.0
801,607.5
802,780.0
803,527.5
804,452.5
805,587.5
806,487.5
807,1070.0
808,570.0
809,545.0
810,482.5
811,442.5
812,390.0
813,687.5
814,677.5
815,415.0
816,595.0
817,677.5
818,385.0
819,445.0
820,482.5
821,762.5
822,710.0
823,827.5
824,550.0
825,512.5
826,540.0
827,392.5
828,360.0
829,675.0
830,442.5
831,577.5
832,505.0
833,730.0
834,495.0
835,575.0
836,765.0
837,797.5
838,497.5
839,590.0
840,337.5
841,535.0
842,565.0
843,800.0
844,755.0
845,807.5
846,637.5
847,420.0
848,522.5
849,885.0
850,767.5
851,627.5
852,415.0
853,480.0
854,647.5
855,505.0
856,600.0
857,505.0
858,592.5
859,547.5
860,517.5
861,387.5
862,687.5
863,775.0
864,580.0
865,442.5
866,572.5
867,782.5
868,537.5
869,445.0
870,442.5
871,617.5
872,525.0
873,790.0
874,835.0
875,350.0
876,540.0
877,622.5
878,605.0
879,435.0
880,617.5
881,1170.0
882,762.5
883,597.5
884,685.0
885,530.0
886,575.0
887,602.5
888,572.5
889,472.5
890,792.5
891,722.5
892,565.0
893,590.0
894,420.0
895,375.0
896,350.0
897,420.0
898,640.0
899,380.0
900,490.0
901,432.5
902,705.0
903,817.5
904,762.5
905,487.5
906,555.0
907,622.5
908,642.5
909,752.5
910,412.5
911,407.5
912,382.5
913,625.0
914,417.5
915,680.0
916,607.5
917,462.5
918,647.5
919,597.5
920,815.0
921,610.0
922,982.5
923,665.0
924,750.0
925,550.0
926,345.0
927,427.5
928,487.5
929,685.0
930,597.5
931,357.5
932,352.5
933,632.5
934,442.5
935,692.5
936,740.0
937,777.5
938,437.5
939,457.5
940,360.0
941,615.0
942,532.5
943,677.5
944,452.5
945,772.5
946,710.0
947,567.5
948,505.0
949,835.0
950,685.0
951,460.0
952,735.0
953,537.5
954,470.0
955,597.5
956,625.0
957,872.5
958,975.0
959,480.0
960,745.0
961,590.0
962,722.5
963,822.5
964,565.0
965,487.5
966,607.5
967,637.5
968,577.5
969,560.0
970,937.5
971,360.0
972,830.0
973,370.0
974,475.0
975,307.5
976,515.0
977,535.0
978,407.5
979,647.5
980,380.0
981,450.0
982,407.5
983,660.0
984,340.0
985,532.5
986,572.5
987,870.0
988,947.5
989,697.5
990,567.5
991,515.0
992,522.5
993,435.0
994,590.0
995,435.0
996,725.0
997,435.0
998,517.5
999,587.5
1000,595.0
1001,682.5
1002,565.0
1003,560.0
1004,737.5
1005,437.5
1006,712.5
1007,630.0
1008,450.0
1009,665.0
1010,377.5
1011,605.0
1012,342.5
1013,572.5
1014,505.0
1015,565.0
1016,360.0
1017,565.0
1018,477.5
1019,407.5
1020,607.5
1021,657.5
1022,622.5
1023,540.0
1024,607.5
1025,1140.0
1026,602.5
1027,467.5
1028,625.0
1029,642.5
1030,467.5
1031,500.0
1032,587.5
1033,442.5
1034,450.0
1035,540.0
1036,420.0
1037,367.5
1038,570.0
1039,590.0
1040,595.0
1041,607.5
1042,380.0
1043,667.5
1044,560.0
1045,460.0
1046,680.0
1047,472.5
1048,502.5
1049,627.5
1050,787.5
1051,672.5
1052,495.0
1053,557.5
1054,500.0
1055,642.5
1056,797.5
1057,452.5
1058,677.5
1059,782.5
1060,520.0
1061,455.0
1062,920.0
1063,545.0
1064,855.0
1065,412.5
1066,547.5
1067,720.0
1068,495.0
1069,605.0
1070,665.0
1071,452.5
1072,427.5
1073,382.5
1074,602.5
1075,667.5
1076,627.5
1077,617.5
1078,770.0
1079,570.0
1080,742.5
1081,305.0
1082,590.0
1083,467.5
1084,655.0
1085,615.0
1086,677.5
1087,595.0
1088,460.0
1089,667.5
1090,487.5
1091,452.5
1092,540.0
1093,692.5
1094,465.0
1095,592.5
1096,637.5
1097,762.5
1098,570.0
1099,542.5
1100,582.5
1101,580.0
1102,325.0
1103,512.5
1104,465.0
1105,395.0
1106,745.0
1107,592.5
1108,635.0
1109,730.0
1110,615.0
1111,450.0
1112,750.0
1113,722.5
1114,800.0
1115,505.0
1116,565.0
1117,642.5
1118,560.0
1119,560.0
1120,447.5
1121,417.5
1122,530.0
1123,472.5
1124,567.5
1125,460.0
1126,632.5
1127,595.0
1128,547.5
1129,632.5
1130,850.0
1131,622.5
1132,925.0
1133,580.0
1134,827.5
1135,512.5
1136,582.5
1137,412.5
1138,497.5
1139,357.5
1140,947.5
1141,517.5
1142,490.0
1143,377.5
1144,465.0
1145,647.5
1146,775.0
1147,905.0
1148,472.5
1149,552.5
1150,637.5
1151,607.5
1152,550.0
1153,457.5
1154,530.0
1155,525.0
1156,812.5
1157,387.5
1158,410.0
1159,550.0
1160,442.5
1161,895.0
1162,442.5
1163,507.5
1164,727.5
1165,410.0
1166,487.5
1167,437.5
1168,500.0
1169,360.0
1170,562.5
1171,610.0
1172,460.0
1173,525.0
1174,647.5
1175,505.0
1176,975.0
1177,735.0
1178,710.0
1179,682.5
1180,500.0
1181,1087.5
1182,632.5
1183,487.5
1184,517.5
1185,525.0
1186,572.5
1187,1042.5
1188,572.5
1189,480.0
1190,527.5
1191,480.0
1192,540.0
1193,672.5
1194,467.5
1195,795.0
1196,482.5
1197,817.5
1198,1200.0
1199,737.5
1200,495.0
1201,455.0
1202,612.5
1203,657.5
1204,602.5
1205,847.5
1206,675.0
1207,777.5
1208,385.0
1209,582.5
1210,572.5
1211,415.0
1212,450.0
1213,695.0
1214,862.5
1215,805.0
1216,675.0
1217,555.0
1218,647.5
1219,942.5
1220,625.0
1221,595.0
1222,732.5
1223,542.5
1224,457.5
1225,632.5
1226,735.0
1227,437.5
1228,392.5
1229,885.0
1230,875.0
1231,597.5
1232,567.5
1233,320.0
1234,787.5
1235,702.5
1236,927.5
1237,585.0
1238,657.5
1239,637.5
1240,340.0
1241,567.5
1242,450.0
1243,445.0
1244,492.5
1245,745.0
1246,600.0
1247,492.5
1248,512.5
1249,562.5
1250,705.0
1251,307.5
1252,320.0
1253,640.0
1254,507.5
1255,630.0
1256,495.0
1257,782.5
1258,360.0
1259,665.0
1260,550.0
1261,580.0
1262,502.5
1263,497.5
1264,535.0
1265,417.5
1266,730.0
1267,590.0
1268,585.0
1269,567.5
1270,722.5
1271,525.0
1272,555.0
1273,442.5
1274,532.5
1275,600.0
1276,440.0
1277,422.5
1278,490.0
1279,782.5
1280,570.0
1281,545.0
1282,605.0
1283,382.5
1284,442.5
1285,467.5
1286,675.0
1287,682.5
1288,607.5
1289,655.0
1290,635.0
1291,577.5
1292,682.5
1293,625.0
1294,495.0
1295,705.0
1296,847.5
1297,340.0
1298,622.5
1299,507.5
1300,472.5
1301,760.0
1302,465.0
1303,625.0
1304,542.5
1305,740.0
1306,472.5
1307,640.0
1308,585.0
1309,415.0
1310,595.0
1311,587.5
1312,480.0
1313,855.0
1314,660.0
1315,565.0
1316,545.0
1317,590.0
1318,472.5
1319,382.5
1320,812.5
1321,580.0
1322,635.0
1323,585.0
1324,530.0
1325,535.0
1326,620.0
1327,742.5
1328,782.5
1329,552.5
1330,515.0
1331,372.5
1332,635.0
1333,507.5
1334,787.5
1335,620.0
1336,835.0
1337,552.5
1338,585.0
1339,587.5
1340,485.0
1341,435.0
1342,842.5
1343,750.0
1344,672.5
1345,560.0
1346,512.5
1347,517.5
1348,465.0
1349,657.5
1350,582.5
1351,482.5
1352,345.0
1353,670.0
1354,400.0
1355,437.5
1356,535.0
1357,612.5
1358,555.0
1359,472.5
1360,440.0
1361,510.0
1362,677.5
1363,542.5
1364,532.5
1365,477.5
1366,677.5
1367,885.0
1368,530.0
1369,565.0
1370,512.5
1371,575.0
1372,557.5
1373,497.5
1374,750.0
1375,705.0
1376,902.5
1377,495.0
1378,302.5
1379,650.0
1380,1160.0
1381,1150.0
1382,1247.5
1383,825.0
1384,812.5
1385,647.5
1386,952.5
1387,1280.0
1388,607.5
1389,1120.0
1390,570.0
1391,537.5
1392,1575.0
1393,897.5
1394,660.0
1395,1182.5
1396,765.0
1397,852.5
1398,955.0
1399,860.0
1400,577.5
1401,1022.5
1402,612.5
1403,547.5
1404,637.5
1405,727.5
1406,645.0
1407,522.5
1408,492.5
1409,877.5
1410,835.0
1411,640.0
1412,1122.5
1413,637.5
1414,1227.5
1415,412.5
1416,1467.5
1417,890.0
1418,887.5
1419,905.0
1420,1247.5
1421,1025.0
1422,717.5
1423,782.5
1424,1002.5
1425,770.0
1426,590.0
1427,427.5
1428,612.5
1429,682.5
1430,615.0
1431,735.0
1432,432.5
1433,717.5
1434,777.5
1435,685.0
1436,520.0
1437,380.0
1438,692.5
1439,542.5
1440,652.5
1441,657.5
1442,767.5
1443,1152.5
1444,607.5
1445,540.0
1446,602.5
1447,480.0
1448,607.5
1449,625.0
1450,345.0
1451,832.5
1452,607.5
1453,515.0
1454,512.5
1455,772.5
1456,577.5
1457,670.0
1458,525.0
1459,542.5
1460,960.0
1461,802.5
1462,870.0
1463,895.0
1464,782.5
1465,1040.0
1466,1052.5
1467,1385.0
1468,955.0
1469,845.0
1470,547.5
1471,1027.5
1472,1370.0
1473,900.0
1474,910.0
1475,550.0
1476,1012.5
1477,770.0
1478,835.0
1479,935.0
1480,1117.5
1481,775.0
1482,995.0
1483,897.5
1484,480.0
1485,707.5
1486,450.0
1487,807.5
1488,587.5
1489,727.5
1490,450.0
1491,465.0
1492,690.0
1493,660.0
1494,570.0
1495,580.0
1496,577.5
1497,480.0
1498,502.5
1499,442.5
1500,422.5
1501,490.0
1502,612.5
1503,412.5
1504,450.0
1505,797.5
1506,680.0
1507,575.0
1508,537.5
1509,495.0
1510,765.0
1511,655.0
1512,485.0
1513,937.5
1514,540.0
1515,355.0
1516,462.5
1517,442.5
1518,575.0
1519,525.0
1520,315.0
1521,400.0
1522,540.0
1523,525.0
1524,570.0
1525,750.0
1526,640.0
1527,627.5
1528,622.5
1529,500.0
1530,790.0
1531,437.5
1532,885.0
1533,560.0
1534,405.0
1535,450.0
1536,410.0
1537,615.0
1538,707.5
1539,665.0
1540,602.5
1541,562.5
1542,495.0
1543,410.0
1544,960.0
1545,535.0
1546,420.0
1547,840.0
1548,370.0
1549,837.5
1550,405.0
1551,815.0
1552,722.5
1553,732.5
1554,632.5
1555,710.0
1556,772.5
1557,505.0
1558,1012.5
1559,402.5
1560,517.5
1561,517.5
1562,645.0
1563,535.0
1564,540.0
1565,605.0
1566,752.5
1567,500.0
1568,427.5
1569,707.5
1570,525.0
1571,657.5
1572,577.5
1573,600.0
1574,705.0
1575,440.0
1576,622.5
1577,595.0
1578,857.5
1579,660.0
1580,580.0
1581,450.0
1582,407.5
1583,615.0
1584,585.0
1585,612.5
1586,492.5
1587,520.0
1588,482.5
1589,622.5
1590,422.5
1591,732.5
1592,522.5
1593,690.0
1594,930.0
1595,467.5
1596,577.5
1597,517.5
1598,480.0
1599,390.0
1600,465.0
1601,475.0
1602,637.5
1603,720.0
1604,765.0
1605,712.5
1606,707.5
1607,517.5
1608,582.5
1609,567.5
1610,735.0
1611,532.5
1612,555.0
1613,552.5
1614,660.0
1615,605.0
1616,765.0
1617,490.0
1618,730.0
1619,882.5
1620,562.5
1621,842.5
1622,900.0
1623,582.5
1624,560.0
1625,637.5
1626,755.0
1627,547.5
1628,822.5
1629,567.5
1630,577.5
1631,590.0
1632,495.0
1633,582.5
1634,412.5
1635,642.5
1636,847.5
1637,657.5
1638,862.5
1639,592.5
1640,497.5
1641,382.5
1642,535.0
1643,587.5
1644,532.5
1645,602.5
1646,652.5
1647,635.0
1648,735.0
1649,360.0
1650,577.5
1651,375.0
1652,445.0
1653,535.0
1654,495.0
1655,462.5
1656,707.5
1657,505.0
1658,557.5
1659,760.0
1660,640.0
1661,670.0
1662,697.5
1663,765.0
1664,707.5
1665,630.0
1666,882.5
1667,442.5
1668,427.5
1669,950.0
1670,705.0
1671,1367.5
1672,1087.5
1673,857.5
1674,332.5
1675,1102.5
1676,730.0
1677,770.0
1678,452.5
1679,870.0
1680,855.0
1681,1110.0
1682,1380.0
1683,1352.5
1684,725.0
1685,1032.5
1686,750.0
1687,850.0
1688,780.0
1689,477.5
1690,970.0
1691,615.0
1692,595.0
1693,457.5
1694,780.0
1695,487.5
1696,742.5
1697,425.0
1698,962.5
1699,545.0
1700,600.0
1701,522.5
1702,677.5
1703,457.5
1704,555.0
1705,855.0
1706,612.5
1707,640.0
1708,747.5
1709,487.5
1710,460.0
1711,760.0
1712,582.5
1713,525.0
1714,375.0
1715,442.5
1716,552.5
1717,490.0
1718,777.5
1719,492.5
1720,512.5
1721,450.0
1722,510.0
1723,365.0
1724,570.0
1725,1107.5
1726,570.0
1727,772.5
1728,842.5
1729,612.5
1730,370.0
1731,570.0
1732,637.5
1733,422.5
1734,595.0
1735,445.0
1736,662.5
1737,447.5
1738,667.5
1739,845.0
1740,520.0
1741,912.5
1742,382.5
1743,760.0
1744,442.5
1745,487.5
1746,830.0
1747,512.5
1748,782.5
1749,407.5
1750,652.5
1751,607.5
1752,495.0
1753,467.5
1754,662.5
1755,1122.5
1756,450.0
1757,775.0
1758,872.5
1759,1162.5
1760,825.0
1761,772.5
1762,862.5
1763,792.5
1764,1747.5
1765,902.5
1766,570.0
1767,925.0
1768,1802.5
1769,565.0
1770,1110.0
1771,480.0
1772,1635.0
1773,792.5
1774,1185.0
1775,1135.0
1776,912.5
