epoch,dense_1_loss,dense_2_loss,loss
0,-0.007672005022565524,1.001198113275071,0.9935260949035486
0,0.0075957484612738865,1.00021865261467,1.0078143877503665
0,0.0039032356392952705,1.0001221236682707,1.0040253516166442
0,-0.0005322561876193897,1.0002593844122178,0.9997271480592521
0,0.008643988330485457,0.9957875149734949,1.0044315073449732
0,0.010379922568288624,0.9909957514868842,1.0013757057679005
0,0.007854821137440057,0.9987069324210838,1.0065617355299585
0,0.013930630342788007,0.995626604700663,1.0095572564975326
0,0.01571603715419769,0.9908342871528405,1.0065503005798047
0,0.013090162262530394,0.9914114668335713,1.004501633241143
0,0.008339925092056485,0.9959919525458951,1.0043318509781287
0,0.004997620186885866,0.9957760131659628,1.0007736101871778
0,-0.011703202598973325,0.9918769441152874,0.9801737383792275
0,0.003277530182937258,0.9805949888731303,0.9838725246881184
0,-0.004270367915668185,0.9875800895785528,0.9833097249742538
0,-0.010804811312306312,0.9883721115127686,0.9775672977970492
0,0.010730862898646661,0.9991555934033867,1.0098864223878339
0,0.0019037711024284362,0.9827584572583437,0.984662238240242
0,-0.013602880761027336,0.9653739705681801,0.951771080493927
0,-0.022718039768583633,0.9882182972615257,0.9655002696549191
0,-0.04091526865959168,0.9599457085132599,0.9190304577350616
0,-0.004609748439968757,0.9566171979004482,0.9520074517097113
0,-0.014268616338570912,0.9729011729359627,0.9586325883865356
0,-0.035285791444979356,0.9293487487214335,0.894062980507197
0,-0.06372282894160511,0.9062831062841189,0.8425602689738522
0,0.03432830308492367,0.7558657022622916,0.790193993311662
0,0.13006072333364777,0.841430562915224,0.9714912790240664
0,0.05474582622791159,0.9875609401998848,1.0423067602617988
0,-0.036190868731130636,0.6826324379234984,0.6464415767736602
0,-0.18654145973910025,1.0215242973704268,0.8349828513852064
0,0.17210220360586828,1.0317950155718107,1.2038972259413265
0,0.018816503461479672,1.2095080567157175,1.2283245766256738
0,-0.33404416773054335,1.167703750398424,0.8336596171061198
0,-0.24774944859166298,1.0550638859670969,0.807314436089608
0,0.08436692186764308,1.140059620141983,1.2244265675544739
0,0.059448984643769645,0.9977380964491103,1.057187103089832
0,0.14295684222517344,1.0530663241086335,1.1960231507646626
0,-0.013142358892929484,0.9670977923550714,0.953955454435962
0,0.0010547922455776504,0.9273423576912685,0.9283971392620377
0,-0.18765831183303486,1.0382211932235144,0.8505628633228215
0,-0.147835625318641,1.002918279797516,0.8550826804881746
0,-0.0762191368457006,0.9803781666488823,0.9041590249279932
0,-0.05675950783647989,1.0052872701433666,0.9485277288446301
0,-0.05355414734134134,0.9194917365697757,0.8659375525026951
0,-0.0011650248805978405,0.9824141372940434,0.9812490962334534
0,0.0519730750963373,0.8353547285187919,0.8873278195003294
0,0.009105467493983282,0.9408785198153793,0.9499840008607809
0,0.09398182695859099,0.9838946600482888,1.0778764959884017
0,-0.00042241146931281455,0.8563895595045043,0.8559671755020435
0,-0.07780253604568284,0.9971907912143345,0.919388270583646
0,-0.1481821083296568,1.046361652501405,0.8981795196349804
0,-0.14340622992151314,1.0363361722427524,0.8929299688380625
0,-0.06538834465213884,0.9604064571501042,0.8950180880343303
0,-0.034244991783605946,0.953573949409114,0.9193289476160956
0,-0.0308701753616333,0.9724184721708298,0.9415482882942472
0,-0.016176162930505892,0.846448613366773,0.8302724476783506
0,-0.01610936919848124,0.9393692363467482,0.9232598417335086
0,-0.01877770510359402,0.9712942054488417,0.9525164963990232
0,-0.05685485013609016,0.94525849281507,0.888403670748609
0,-0.0009333955459907406,1.0028513744473457,1.0019179812220276
0,-0.07810646208003164,0.8089858076162636,0.7308793312311173
0,0.02193837061524391,1.022456377445083,1.0443947618371912
0,0.031313859127663275,0.8301176944294492,0.8614315551680487
0,-0.1490921975767359,0.9886915632622674,0.8395993859764743
0,-0.11502700155241448,0.9307078597141288,0.8156808677472567
0,-0.03050860960399155,0.88848575237578,0.8579771444860813
0,0.13693163670458883,0.8949057009984862,1.031837357665008
0,0.10378355258389522,0.9986738706693837,1.1024574496244128
0,0.01067101638617478,0.9315815509597617,0.9422525635619802
0,-0.13543851551960925,1.0091435668267765,0.8737050367861378
0,-0.12252103130925786,0.9175537232817574,0.7950326854532416
0,-0.09231441537539165,0.9596998488903046,0.8673854621251424
0,-0.02370090600179166,0.9856561543229891,0.9619552788077569
0,0.04003792115159937,0.9201584699991587,0.9601964091395473
0,-0.02824025457365471,0.9812956776535302,0.9530554361510695
0,-0.022567974760177287,0.9425166044384241,0.9199486338394753
0,-0.005747881817056778,0.9244021216922618,0.9186542297297335
0,-0.037872934341430665,0.9781260643831708,0.9402531151067127
0,-0.04778861337379642,1.0091769300968936,0.9613883631584579
0,0.010348135566377974,0.9194674241792905,0.9298155699576531
0,-0.013569795963715534,0.8719054235487568,0.8583356470477824
0,-0.061356231761284366,0.9405582188031613,0.8792019929641333
0,-0.055311681495772466,0.914216462108824,0.8589047681954172
0,-0.010781809177300702,0.8796104123331097,0.8688286040743737
0,-0.016946719617259746,0.7442160285249049,0.7272693137733304
0,-0.02860349714756012,0.840133935958147,0.8115304306149482
0,-0.10389187520499839,0.8566367697663778,0.7527448945613795
0,-0.052735874231191394,0.8733292852151902,0.8205934414204131
0,0.03645883078845042,0.8077478892398331,0.8442067009098125
0,0.20175386178824636,0.8414382007386949,1.0431921150949266
0,-0.05951988601753878,1.0135138280862985,0.9539939515119376
0,0.11651290240495102,0.9378827956059704,1.0543956860252048
0,0.03848755444453015,0.9889689984360361,1.0274565122961028
0,-0.07486373517248365,0.9949824760357538,0.9201187342405319
0,-0.04499257854029034,0.7749221572715245,0.7299295904931058
0,-0.012106429057559747,0.9424064572172604,0.9303000432321396
0,-0.02060180173532383,0.9838711211180969,0.9632693406295132
0,0.04934863129952796,0.9192834653352436,0.9686321208351537
0,0.033388013968210735,0.9195408107277876,0.9529288093486946
0,-0.11123219417489093,0.9008850636689559,0.7896528990372368
0,-0.1363554094419923,1.0372048453714942,0.9008494132710981
0,-0.05061022383826119,0.9084793244089399,0.8578690937587193
0,0.04148133355995704,0.9530395243702263,0.9945208545388846
0,0.007675239500009788,1.0069692140480258,1.014644442864184
0,-0.022605478763580322,0.8981369708975157,0.8755315045515696
0,0.002487095072865486,0.9067071489989758,0.9091942571103573
0,-0.08933260842509892,0.9747233227219271,0.8853907066842784
0,-0.07626255473587662,1.0124254023539834,0.9361628485494293
0,-0.025949069446530835,0.9526837291388676,0.9267346530125059
0,-0.00779543749263717,0.9325976106855605,0.9248021682103474
0,-0.005062186484073483,0.7485039747038553,0.7434417730153993
0,-0.061062187027138996,0.9501513956892716,0.8890892158297798
0,0.012649572129999653,0.9941541579332245,1.0068037375975192
0,-0.052689533891542906,0.9436644675596705,0.8909749332463966
0,-0.04317052692783122,0.8750031490106972,0.8318325974503342
0,-0.020002852296971498,0.9471776042795792,0.9271747272967095
0,-0.023095588488825435,0.9327785023327532,0.909682927460506
0,-0.10103531542843507,0.9786522327289905,0.8776168702055275
0,-0.04300407815505477,0.8806364708963562,0.8376324120251571
0,0.066972516477108,0.643931770324707,0.7109042882919312
0,0.05303211026547248,0.6441768115026909,0.6972089315715589
0,-0.053796915845437485,0.7023442360487852,0.6485473188486967
0,0.07503142712577697,0.9620073572281869,1.0370387736187185
0,0.006068105614462564,0.8690188236014788,0.8750869326813276
0,-0.19023195125743853,0.952706058410571,0.7624741213541504
0,-0.0012795135378837585,0.7935789542538779,0.7922994443348476
0,0.011852987110614777,0.47349047660827637,0.48534345626831055
0,-0.048278265237808225,1.0016771364212036,0.9533988590240479
0,-0.1322132068184706,0.7854766398668289,0.6532634244515345
0,-0.09007512042537713,0.7348746394690795,0.6447994945905148
0,-0.05450052118337736,0.926643027038109,0.8721425305537092
0,-0.020772744076592582,0.9485338676543463,0.9277611369178409
0,-0.05063649393597487,0.9172941161786993,0.8666576294458688
0,-0.023699228103472806,0.7810358533235354,0.7573366265430629
0,-0.08139573675782784,0.9172412082593402,0.835845450538656
0,-0.05783738846967527,0.8065926462514411,0.7487552618830029
0,-0.031957239038863425,0.8382442848662198,0.806287039134462
0,-0.04390224671363831,0.8855261402130127,0.84162389087677
0,-0.09143014376362164,0.9675226310888926,0.8760925034681956
0,0.10084131337129153,0.6795871432010944,0.7804284600111154
0,0.07794918093764991,0.8212918712381732,0.8992410459016499
0,-0.06660066383844572,0.7584615426124833,0.6918608652467423
0,-0.16237658290908888,0.9067571131655803,0.7443805394264368
0,-0.12697055752014186,0.8462109068747271,0.7192403433191312
0,-0.0071957548253634976,0.9708552981930725,0.9636595463435326
0,0.041546546526857325,0.8992416088108544,0.9407881530555519
0,-0.01413705281072086,0.7939013473449215,0.7797642946243286
0,-4.0152439704308145e-05,0.7097835357372577,0.7097433832975534
0,-0.004646707492977825,0.9453569168030326,0.9407102060851766
0,-0.0529752430724509,0.7460305907844026,0.6930553449524773
0,-0.128045755564361,0.8567884731131631,0.7287427227037984
0,-0.05873655694239031,0.8818296385824983,0.8230930919650242
0,-0.0762964100446378,0.7787779072108113,0.7024814865821711
0,-0.04958189233225219,0.8108520021243971,0.7612701289507807
0,-0.004710530036503507,0.869979204480373,0.8652686720195505
